"Nraesier/Minara/1_1_city_tavern_talk1.1",,,
"Nraesier/Any/1_1_city_tavern_talk2.1","Cheer to the King for this finest feast!",,
"Duhon/Any/1_1_city_tavern_talk1.1","Welcome hero. My establishment is honour to have you.",,
"Duhon/Any/1_1_city_tavern_talk1.2","You can have food and drinks at a discount price here.",,
"Duhon/Any/1_1_city_tavern_talk1.3","Also while it is not really in my business, -",,
"Duhon/Any/1_1_city_tavern_talk1.4","unfortunate people like to put up help requests here.",,
"Duhon/Any/1_1_city_tavern_talk1.5","Come talk to me if you want to help them.",,
"Duhon/Any/1_1_city_tavern_talk2.1","What would you like?",,
"Duhon/Any/1_1_city_tavern_talk2no1","Remember to eat before going out, yes?",,
"Board/Any/1_1_city_tavern_talk1.1","No quests yet.",,
"Barman_one/Any/1_1_city_tavern_talk1.1","Greetings, hero. You sure are the talk of the town this day.",,
"Barman_one/Any/1_1_city_tavern_talk1.2","Many expect great things from you and so do we.",,
"Barman_one/Any/1_1_city_tavern_talk1.3","Maybe the time of peace will come at last to our land, eh?",,
"Barman_one/Any/1_1_city_tavern_talk1.4","In any case, we will leave you to your business.",,
"Barman_one/Any/1_1_city_tavern_talk2.1","Always great to see you, hero.",,
"Micorte/Nayedien/1_1_city_scriptorium_talk1.1","Dear Aide, welcome to the scriptorium.",,
"Micorte/Nayedien/1_1_city_scriptorium_talk1.2","We are now preparing for the writing of the book.",,
"Micorte/Nayedien/1_1_city_scriptorium_talk1.3","As the King instructed, this will be the finest work of our time.",,
"Micorte/Nayedien/1_1_city_scriptorium_talk1.4","We also want to show gratitude for your charity and contribution -",,
"Micorte/Nayedien/1_1_city_scriptorium_talk1.5","We can secure a much greater variety of colouring.",,
"Micorte/Nayedien/1_1_city_scriptorium_talk1.6","No longer the illumination can only be done with the iron gall ink.",,
"Micorte/Nayedien/1_1_city_scriptorium_talk1.7","I expect that this commission will bear fruit and impress our King.",,
"Micorte/Nayedien/1_1_city_scriptorium_talk1.8","We will surely give our all to meet your expectations.",,
"Micorte/Any/1_1_city_scriptorium_talk1.1","Ah, hero, I bid you welcome to the scriptorium.",,
"Micorte/Any/1_1_city_scriptorium_talk1.2","It is great to meet you. We all saw the ceremony in the castle.",,
"Micorte/Any/1_1_city_scriptorium_talk1.3","I am not sure if his majesty has informed you yet.",,
"Micorte/Any/1_1_city_scriptorium_talk1.4","But we are royally commissioned to record your quests.",,
"Micorte/Any/1_1_city_scriptorium_talk1.5","Your heroism will be preserved in the Book of Royal Ordains.",,
"Micorte/Any/1_1_city_scriptorium_talk1.6","In fact, our talk now will be on one of the many pages.",,
"Micorte/Any/1_1_city_scriptorium_talk1.7","We will work hard and keep refining our craft to create -",,
"Micorte/Any/1_1_city_scriptorium_talk1.8","the finest work that will exceed the test of time.",,
"Micorte/Any/1_1_city_scriptorium_talk1.9","Feel free to come visit to see our effort bear fruit.",,
"Micorte/Any/1_1_city_scriptorium_talk2.1","Say, are you interested in the matter of faith and history?",,
"Micorte/Any/1_1_city_scriptorium_talk2.2","If you want to discuss theology, talk to me at any time.",,
"Micorte/Any/1_1_city_scriptorium_talk2.3","Our chronicler members also look forward to talking with you.",,
"Micorte/Any/1_1_city_scriptorium_talk2.4","If you have time to spare, pray feel free to come anytime.",,
"Micorte/Any/1_1_city_scriptorium_talk3.1","Do you want to discuss theology and history?",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes1","Magnificent to see such eagerness. A rare quality these days.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes2","I am sure you noticed the stained glasses, rather hard to miss.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes3","Marvellous and inspiring works of art, is it not?",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes4","The art portrays the First Saint Mother, Caemilr.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes5","It is she who set the foundation of our faith, Ensarae.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes6","Compassionate, kind, affable, yet stern.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes7","Out of all the prophets, only she proved her deeds.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes8","The story was from during the faithless time, a millennium ago.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes9","A chaotic time when people were astray and immoral.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes10","Our faith originates from the City of Valle. Far East from here.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes11","A small city-state surrounded by savages and demons.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes12","Dismal with the chaos, Caemilr descended the Ivory Tower.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes13","She, by herself, declared her radiance and expunged all sinners.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes14","After her passing, many have taken the crown of Saint Mother.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes15","Now, we are led by Caemilr VIII. It is said she is among the",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes16","greatest in power. I hope she have time to grace us a visit soon.",,
"Micorte/Any/1_1_city_scriptorium_talk3.yes17","That is all for today. I look forward to talking with you more agan.",,
"Micorte/Any/1_1_city_scriptorium_talk3.no1","Another time then.",,
"Micorte/Any/1_1_city_scriptorium_talk4.1","Your presence is a welcoming sight for us all.",,
"Quivenly/Any/1_1_city_scriptorium_talk1.1","The One God be with you, hero. Gracious of you to visit us.",,
"Quivenly/Any/1_1_city_scriptorium_talk1.2","We are working on the Book of King Lestrius at the moment.",,
"Quivenly/Any/1_1_city_scriptorium_talk1.3","It should be finished soon. Then, we can begin the work on -",,
"Quivenly/Any/1_1_city_scriptorium_talk1.4","your journey's book! Pray look forward to it.",,
"Quivenly/Any/1_1_city_scriptorium_talk2.1","By the way, I am on the duty of illumination for the decoration.",,
"Quivenly/Any/1_1_city_scriptorium_talk2.2","A less prestige work, but still no less important, mind you.",,
"Quivenly/Any/1_1_city_scriptorium_talk2.3","You see, Marginalia, while not part of the main story or text -",,
"Quivenly/Any/1_1_city_scriptorium_talk2.4","can convey or expand what the authors intend.",,
"Quivenly/Any/1_1_city_scriptorium_talk2.5","Of course, simply beautiful decorations make the book -",,
"Quivenly/Any/1_1_city_scriptorium_talk2.6","more attractive to read as well. I am sure you agree.",,
"Quivenly/Any/1_1_city_scriptorium_talk2.7","Well, then I need to focus on my work so we can finish this at last.",,
"Quivenly/Any/1_1_city_scriptorium_talk3.1","Let’s talk later, hero.",,
"Orgatonion/Any/1_1_city_scriptorium_talk1.1","Bless you, hero. For your visit this day, inspire us all.",,
"Orgatonion/Any/1_1_city_scriptorium_talk1.2","I am the senior scribe of this scriptorium.",,
"Orgatonion/Any/1_1_city_scriptorium_talk1.3","I already finished my part in the Book of King Lestrius.",,
"Orgatonion/Any/1_1_city_scriptorium_talk1.4","Now, I am working with the supervisor on the first draft -",,
"Orgatonion/Any/1_1_city_scriptorium_talk1.5","of your Book of Royal Ordains. Our most ambitious work yet.",,
"Orgatonion/Any/1_1_city_scriptorium_talk1.6","With the help of the Master Artists and his assistants.",,
"Orgatonion/Any/1_1_city_scriptorium_talk1.7","The book will have the most illuminations in all of history.",,
"Orgatonion/Any/1_1_city_scriptorium_talk1.8","With all the details of your journey and in respect to your privacy.",,
"Orgatonion/Any/1_1_city_scriptorium_talk1.9","From these two fingers on my hand, your fate will not be forgotten.",,
"Orgatonion/Any/1_1_city_scriptorium_talk2.1","Prey, look forward to our finest work yet.",,
"Roeveo/Any/1_1_city_scriptorium_talk1.1","Blessings be upon you, hero. For I look forward to see your deeds.",,
"Roeveo/Any/1_1_city_scriptorium_talk1.2","An assistant I may be, but the work can not begin without me.",,
"Roeveo/Any/1_1_city_scriptorium_talk1.3","For my duty is to prepare the vellums for our work.",,
"Roeveo/Any/1_1_city_scriptorium_talk1.4","Scud the hair, herse the skin, rule the page. All by these hands.",,
"Roeveo/Any/1_1_city_scriptorium_talk1.5","We will fully begin our work right after you embark on your quest.",,
"Roeveo/Any/1_1_city_scriptorium_talk1.6","Our good friend, the Court Jester, will record your journey for us.",,
"Roeveo/Any/1_1_city_scriptorium_talk1.7","We look forward to seeing it and hearing his recount in detail.",,
"Roeveo/Any/1_1_city_scriptorium_talk2.1","Best of luck in your quest.",,
"Vigumatik/Any/1_1_city_scriptorium_talk1.1","Well met, hero of the Royal Ordains.",,
"Vigumatik/Any/1_1_city_scriptorium_talk1.2","Bless be the King for giving our workshop the chance and funds.",,
"Vigumatik/Any/1_1_city_scriptorium_talk1.3","The king's request is that the illumination of your journey should -",,
"Vigumatik/Any/1_1_city_scriptorium_talk1.4","be abundant in miniatures and marginalias with full use of colours.",,
"Vigumatik/Any/1_1_city_scriptorium_talk1.5","I must admit such details have not been seen in history before.",,
"Vigumatik/Any/1_1_city_scriptorium_talk1.6","Not to imagine the expenditure to fully produce such a book.",,
"Vigumatik/Any/1_1_city_scriptorium_talk1.7","But he did provide the gold, specialised equipment and station.",,
"Vigumatik/Any/1_1_city_scriptorium_talk1.8","A peculiar offer, if I must say so myself. But not one to rebuff.",,
"Vigumatik/Any/1_1_city_scriptorium_talk2.1","I and my entourages will do utmost to perfect this creation.",,
"Wigorsein/Any/1_1_city_scriptorium_talk1.1","Great day we have this day, hero. I am humble by your presence.",,
"Wigorsein/Any/1_1_city_scriptorium_talk1.2","A draft I am making for your likeness for the book of your story.",,
"Wigorsein/Any/1_1_city_scriptorium_talk1.3","Now, my meagre talents can not deliver a complete facsimile yet.",,
"Wigorsein/Any/1_1_city_scriptorium_talk1.4","But with some creative adaption, I can confidently assure you -",,
"Wigorsein/Any/1_1_city_scriptorium_talk1.5","all will notice a clear resemblance of your profile in my work.",,
"Wigorsein/Any/1_1_city_scriptorium_talk1.6","And if you are to be open, I would like to make a full portrait later.",,
"Wigorsein/Any/1_1_city_scriptorium_talk1.7","A full page dedicated to your exquisite impression. Superb!",,
"Wigorsein/Any/1_1_city_scriptorium_talk2.1","Hmm, the head looks a bit too diminutive.",,
"Wigorsein/Any/1_1_city_scriptorium_talk3.1","The arm is too long here, I think.",,
"Wigorsein/Any/1_1_city_scriptorium_talk4.1","Hmm hmm.",,
"Jurmon/Any/1_1_city_scriptorium_talk1.1","Master, I think I have an idea of the city's background.",,
"Jurmon/Any/1_1_city_scriptorium_talk1.2","With the time constraint in consideration, we should ...",,
"Jurmon/Any/1_1_city_scriptorium_talk1.3","Ah! hero. Greeting. Unexpected of you to come here.",,
"Jurmon/Any/1_1_city_scriptorium_talk1.4","Here is not a place many traverse to beside the monks, after all.",,
"Jurmon/Any/1_1_city_scriptorium_talk1.5","In any case, an apprentice artist is at your service.",,
"Jurmon/Any/1_1_city_scriptorium_talk1.6","Unfortunately, not much I can be of service besides art.",,
"Jurmon/Any/1_1_city_scriptorium_talk1.7","Perhaps one day, I can personally a book for you, yes?",,
"Jurmon/Any/1_1_city_scriptorium_talk2.1","Honourable hero.",,
"Amunsa/Any/1_1_city_blacksmith_talk1.1","Hail, warrior. Welcome to my humble Golden Forge.",,
"Amunsa/Any/1_1_city_blacksmith_talk1.2","Are you looking for a piece of good equipment?",,
"Amunsa/Any/1_1_city_blacksmith_talk1.3","One with standard and not some random unreliable shites?",,
"Amunsa/Any/1_1_city_blacksmith_talk1.4","Look no further, everything I made is all about absolute quality.",,
"Amunsa/Any/1_1_city_blacksmith_talk1.5","True professional work is all about standard, see?",,
"Amunsa/Any/1_1_city_blacksmith_talk1.6","Oh, also, you better not go alter my works at the Artificer Guild.",,
"Amunsa/Any/1_1_city_blacksmith_talk1.7","My love is not for incompetent pompous ass to touch, you hear?",,
"Amunsa/Any/1_1_city_blacksmith_talk2.1","Are you in need of my service, warrior?",,
"Amunsa/Any/1_1_city_blacksmith_talk2no1","Come back whenever you need to.",,
"Amunsa/Duskuksa/1_1_city_blacksmith_talk1.1","Hail, fellow artisan. Welcome to my humble Golden Forge.",,
"Amunsa/Duskuksa/1_1_city_blacksmith_talk1.2","Your coming into my shop is nothing but a blessing.",,
"Amunsa/Duskuksa/1_1_city_blacksmith_talk1.3","If you are in need of my craft, I am at your service.",,
"Amunsa/Duskuksa/1_1_city_blacksmith_talk1.4","Ha! No need to be so formal, my good man.",,
"Amunsa/Duskuksa/1_1_city_blacksmith_talk1.5","I am still but a learner and your works here impress me.",,
"Amunsa/Duskuksa/1_1_city_blacksmith_talk1.6","You know how to elate me. Come, let's learn from each other.",,
"Amunsa/Duskuksa/1_1_city_blacksmith_talk1.7","Gladly, my friend.",,
"Amunsa/Duskuksa/1_1_city_blacksmith_talk2.1","Are you in need of my service, friend?",,
"Velmidas/Duskuksa/1_1_city_blacksmith_talk1.1","My respect and honour to you, dwarf smith.",,
"Velmidas/Duskuksa/1_1_city_blacksmith_talk1.2","I have studied your land's architecture for years.",,
"Velmidas/Duskuksa/1_1_city_blacksmith_talk1.3","Your kinds are indeed the master of the craft.",,
"Velmidas/Duskuksa/1_1_city_blacksmith_talk1.4","Hail and well met, my lord. You must be the Chief Architect.",,
"Velmidas/Duskuksa/1_1_city_blacksmith_talk1.5","Architecture is not my domain, I am afraid. But a smith I still am.",,
"Velmidas/Duskuksa/1_1_city_blacksmith_talk1.6","That matters none at all. Your expertise requires the knowledge -",,
"Velmidas/Duskuksa/1_1_city_blacksmith_talk1.7","of masonry to a degree, yes? Such is dwarven craftsmanship.",,
"Velmidas/Duskuksa/1_1_city_blacksmith_talk1.8","You speak the truth. The art of runesmith requires such a basis.",,
"Velmidas/Duskuksa/1_1_city_blacksmith_talk1.9","Magnificent! We shall converse on this matter another time.",,
"Velmidas/Any/1_1_city_blacksmith_talk1.1","Respect to you, hero. Today is the day history will remember.",,
"Velmidas/Any/1_1_city_blacksmith_talk1.2","Are you here for the service of the great Smith as well?",,
"Velmidas/Any/1_1_city_blacksmith_talk1.3","The ornament he can conjure is nothing short of magic itself.",,
"Velmidas/Any/1_1_city_blacksmith_talk1.4","His design is unmatchable, just as mine in architect.",,
"Velmidas/Any/1_1_city_blacksmith_talk1.5","I myself am a regular patron here. So we will meet a lot surely.",,
"Velmidas/Any/1_1_city_blacksmith_talk1.6","If you are ever in need of a new house here, I am at your service.",,
"Velmidas/Any/1_1_city_blacksmith_talk1.7","But alas, I am too occupied with the restoration project.",,
"Velmidas/Any/1_1_city_blacksmith_talk1.8","I will inform you when I am available again.",,
"Velmidas/Any/1_1_city_blacksmith_talk2.1","Hero.",,
"Duskuksa/Nayedien/1_1_city_blacksmith_talk1.1","Hail, Aide. Very unexpected to see you here.",,
"Duskuksa/Nayedien/1_1_city_blacksmith_talk1.2","Why ever so?",,
"Duskuksa/Nayedien/1_1_city_blacksmith_talk1.3","Well, I thought your kind considered human craftsmanship inferior.",,
"Duskuksa/Nayedien/1_1_city_blacksmith_talk1.4","I can say I thought the same for your kind as well, dwarf.",,
"Duskuksa/Nayedien/1_1_city_blacksmith_talk1.5","Not at all, we smith fully respect and learn from each others.",,
"Duskuksa/Nayedien/1_1_city_blacksmith_talk1.6","Be it human, orc, elf, giant, fairy, heck, even goblin.",,
"Duskuksa/Nayedien/1_1_city_blacksmith_talk1.7","Interesting. Well, I personally bear no such animosity myself.",,
"Duskuksa/Nayedien/1_1_city_blacksmith_talk1.8","That is good. I am glad that we can meet on favourable terms.",,
"Duskuksa/Vraesier/1_1_city_blacksmith_talk1.1","Hail, warrior. Fancy crafting a new set of equipment?",,
"Duskuksa/Vraesier/1_1_city_blacksmith_talk1.2","Yours look seriously worn down and need repair, I am afraid.",,
"Duskuksa/Vraesier/1_1_city_blacksmith_talk1.3","It is. Mostly salvaged from corpses. But still work.",,
"Duskuksa/Vraesier/1_1_city_blacksmith_talk1.4","Nay nay, my friend. A good warrior need a good weapon.",,
"Duskuksa/Vraesier/1_1_city_blacksmith_talk1.5","Come, let’s talk to my smith friend, and let get you good one.",,
"Duskuksa/Vraesier/1_1_city_blacksmith_talk1.6","Eh, maybe later.",,
"Duskuksa/Rodhinbar/1_1_city_blacksmith_talk1.1","Hail, lord. In need of fletching for more arrows?",,
"Duskuksa/Rodhinbar/1_1_city_blacksmith_talk1.2","So the smith here works on every manner of craft?",,
"Duskuksa/Rodhinbar/1_1_city_blacksmith_talk1.3","We accept all manners of commission here.",,
"Duskuksa/Rodhinbar/1_1_city_blacksmith_talk1.4","I see, but no, thank you. It is in our custom to craft -",,
"Duskuksa/Rodhinbar/1_1_city_blacksmith_talk1.5","our own arrows. To hunt is to stake your place in life.",,
"Duskuksa/Rodhinbar/1_1_city_blacksmith_talk1.6","A respectable tradition. All should master their own crafts.",,
"Duskuksa/Rodhinbar/1_1_city_blacksmith_talk1.7","I will be out of work if everyone is a crafter, friend.",,
"Duskuksa/Rodhinbar/1_1_city_blacksmith_talk1.8","Ha! No worry. Most will still be not as good as you.",,
"Duskuksa/Iri/1_1_city_blacksmith_talk1.1","Hail, mate. Fancy a new tinkering for your traps?",,
"Duskuksa/Iri/1_1_city_blacksmith_talk1.2","What are you, the forge's attendant or something?",,
"Duskuksa/Iri/1_1_city_blacksmith_talk1.3","I thought we just became heroes of the Kingdom.",,
"Duskuksa/Iri/1_1_city_blacksmith_talk1.4","Hero or not, the true blood of all dwarves is in artisan.",,
"Duskuksa/Iri/1_1_city_blacksmith_talk1.5","Ha, I like that. Same for us halflings with the heart of adventure.",,
"Duskuksa/Iri/1_1_city_blacksmith_talk1.6","So you will not stick being here for long, then?",,
"Duskuksa/Iri/1_1_city_blacksmith_talk1.7","I will come and go, aye. Depending on my availability.",,
"Duskuksa/Iri/1_1_city_blacksmith_talk1.8","That will make us both. Well, good talking with ya.",,
"Duskuksa/Iri/1_1_city_blacksmith_talk1.9","Chat with my friend smith if you need any crafting.",,
"Duskuksa/Orsanoas/1_1_city_blacksmith_talk1.1","Greetings, Warrior.",,
"Duskuksa/Orsanoas/1_1_city_blacksmith_talk1.2","GREETINGS, SMITH?",,
"Duskuksa/Orsanoas/1_1_city_blacksmith_talk1.3","No, the bald man is the smith.",,
"Duskuksa/Orsanoas/1_1_city_blacksmith_talk1.4","SO YOU ARE THE SMITH THEN.",,
"Duskuksa/Orsanoas/1_1_city_blacksmith_talk1.5","Oh hahaha.",,
"Duskuksa/Orsanoas/1_1_city_blacksmith_talk1.6","Well, right, but if you need crafting, talk to that bald guy there.",,
"Duskuksa/Elmaliern/1_1_city_blacksmith_talk1.1",,,
"Duskuksa/Pasgelo/1_1_city_blacksmith_talk1.1",,,
"Duskuksa/Laguasangte/1_1_city_blacksmith_talk1.1",,,
"Duskuksa/Yuawies/1_1_city_blacksmith_talk1.1",,,
"Duskuksa/Bauqah/1_1_city_blacksmith_talk1.1",,,
"Duskuksa/Minara/1_1_city_blacksmith_talk1.1",,,
"Duskuksa/Any/1_1_city_blacksmith_talk2.1","Great day to you!",,
"Rudehst/Any/1_1_city_garden_talk1.1","Welcome to the great garden of Masendor, hero.",,
"Rudehst/Any/1_1_city_garden_talk1.2","Efforts were made to ensure the beauty of this place.",,
"Rudehst/Any/1_1_city_garden_talk1.3","You probably noticed already that flowers represent -",,
"Rudehst/Any/1_1_city_garden_talk1.4","the symbol and name of the domains in our empire.",,
"Rudehst/Any/1_1_city_garden_talk1.5","The Masendor flower is the symbol of our Kingdom.",,
"Rudehst/Any/1_1_city_garden_talk1.6","Prithee come indulge in this magnificence any time.",,
"Rudehst/Yuawies/1_1_city_garden_talk1.1",,,
"Rudehst/Any/1_1_city_garden_talk2.1","Pleasure to see you here, hero.",,
"Viskes/Any/1_1_city_garden_talk1.1","Hero, what a place, is it not?",,
"Viskes/Any/1_1_city_garden_talk1.2","No place in the wildness can match such magnificence, I say.",,
"Viskes/Any/1_1_city_garden_talk1.3","One must mould order out of chaos to find true purpose.",,
"Viskes/Any/1_1_city_garden_talk1.4","Ah, pardon for being philosophical for our first talk.",,
"Viskes/Any/1_1_city_garden_talk1.5","I bid you welcome to our land and luck in your quest.",,
"Viskes/Any/1_1_city_garden_talk2.1","At your service.",,
"Viskes/Bauqah/1_1_city_garden_talk1.1",,,
"Yuawies/Vraeiser/1_1_city_garden_talk1.1","Good morrow, ruffle girl. Please, to meet you among the green.",,
"Yuawies/Vraeiser/1_1_city_garden_talk1.2","Or black, hehe. Here for a nice view as well?",,
"Yuawies/Vraeiser/1_1_city_garden_talk1.3","Just looking around.",,
"Yuawies/Vraeiser/1_1_city_garden_talk1.4","Well, have a look then! Nothing but blackness all around.",,
"Yuawies/Vraeiser/1_1_city_garden_talk1.5","Such a great place for contemplation. And a drink.",,
"Yuawies/Vraeiser/1_1_city_garden_talk1.6","… I will leave you to it.",,
"Yuawies/Vraeiser/1_1_city_garden_talk1.7","See you again!",,
"Yuawies/Rodhinbar/1_1_city_garden_talk1.1","The garden here sure is a sight of magnificence.",,
"Yuawies/Rodhinbar/1_1_city_garden_talk1.2","The blackness of the flowers and the castle captivate me so.",,
"Yuawies/Rodhinbar/1_1_city_garden_talk1.3","Good morrow, turban lord. This place sure is great, I agree.",,
"Yuawies/Rodhinbar/1_1_city_garden_talk1.4","I am not sure morning is the best time for a drink, though.",,
"Yuawies/Rodhinbar/1_1_city_garden_talk1.5","Folly, everything in life is all about happiness.",,
"Yuawies/Rodhinbar/1_1_city_garden_talk1.6","Beauty, drink, and food all around!",,
"Yuawies/Rodhinbar/1_1_city_garden_talk1.7","I reckon you are right in a way. Life is nought without happiness.",,
"Yuawies/Iri/1_1_city_garden_talk1.1","So you are a traveller of the world? From corner to corner?",,
"Yuawies/Iri/1_1_city_garden_talk1.2","I wouldn't say I have reached the two corners yet, but I did go far.",,
"Yuawies/Iri/1_1_city_garden_talk1.3","Well, pray tell, is there any beauty better than the garden here?",,
"Yuawies/Iri/1_1_city_garden_talk1.4","Not many in the same category I can think of.",,
"Yuawies/Iri/1_1_city_garden_talk1.5","Bialong Sihimrat in the desert plain of Yehman Mullema.",,
"Yuawies/Iri/1_1_city_garden_talk1.6","Aelreye Burnat in the Naljesmil Askiron Forest.",,
"Yuawies/Iri/1_1_city_garden_talk1.7","Those are the two I can think of. Unparrarel garden of nature.",,
"Yuawies/Iri/1_1_city_garden_talk1.8","You have travelled to many places. See far and wide.",,
"Yuawies/Iri/1_1_city_garden_talk1.9","But still, the two you mentioned are not of its purpose.",,
"Yuawies/Iri/1_1_city_garden_talk1.10","They are not created with the intention to captivate or amuse.",,
"Yuawies/Iri/1_1_city_garden_talk1.11","Why do you think they are better than this for its sole intent?",,
"Yuawies/Iri/1_1_city_garden_talk1.12","That I can affirm is the nature of us halflings.",,
"Yuawies/Iri/1_1_city_garden_talk1.13","We adore the world we belong in. Both the order and chaos in it.",,
"Yuawies/Iri/1_1_city_garden_talk1.14","It is no matter the intent or purpose of things but what we feel.",,
"Yuawies/Iri/1_1_city_garden_talk1.15","I understand. Pray come tell of your travel again later.",,
"Yuawies/Iri/1_1_city_garden_talk1.16","Absolutely, my dear.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.1","Good morrow, elven Aide. So you have not forgotten your roots.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.2","A nice garden you have here. Pity can’t rest among the flowers.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.3","Apology, even if you are now the Hero of the Kingdom.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.4","There are still rules that need to be adhered to.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.5","And yes, even after I become a ""City Elf"", I still know my roots.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.6","This place here is filled with love and hatred in equality.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.7","Love for the flowers and hatred for the so-called vermin.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.8","It is not in my place to judge, for I also adhered to the rules.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.9","As all in nature live as they do. That is the truth.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.10","Yes, I believe so. I do not wish to take more of your time.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.11","Talk to you again soon. Until then, fare thee well.",,
"Yuawies/Nayedien/1_1_city_garden_talk1.12","You too, elven Aide.",,
"Yuawies/Elmaliern/1_1_city_garden_talk1.1",,,
"Yuawies/Pasgelo/1_1_city_garden_talk1.1",,,
"Yuawies/Laguasangte/1_1_city_garden_talk1.1",,,
"Yuawies/Orsanoas/1_1_city_garden_talk1.1",,,
"Yuawies/Bauqah/1_1_city_garden_talk1.1",,,
"Yuawies/Minara/1_1_city_garden_talk1.1",,,
"Yuawies/Duskuksa/1_1_city_garden_talk1.1","Hmm, a student of stone in my presence.",,
"Yuawies/Duskuksa/1_1_city_garden_talk1.2","Your kind are not known to reside in woodlands.",,
"Yuawies/Duskuksa/1_1_city_garden_talk1.3","This also brings me to a question, where are the dryad of stone?",,
"Yuawies/Duskuksa/1_1_city_garden_talk1.4","You dryads will fare much better in sapping essence from dwarves.",,
"Yuawies/Duskuksa/1_1_city_garden_talk1.5","Unlike those meek humans, we are boundless in energy. Ha!",,
"Yuawies/Duskuksa/1_1_city_garden_talk1.6","An intriguing offer that my brethren may be persuaded by.",,
"Yuawies/Duskuksa/1_1_city_garden_talk1.7","Perhaps feel free to repeat that again when you meet another dryad.",,
"Yuawies/Any/1_1_city_garden_talk2.1","A day like this is rare to see!",,
"Sasinola/Any/1_1_city_herbalist_talk1.1","Welcome, hero, to my herbalist workshop."," ",
"Sasinola/Any/1_1_city_herbalist_talk1.2","Feel free to browse.",,
"Sasinola/Any/1_1_city_herbalist_talk1.3","Ah, hero, forgive her manner. Our herbalist is a bit of a wallflower.",,
"Sasinola/Any/1_1_city_herbalist_talk1.4","I can vouch for the quality of all purchases here, myself!",,
"Sasinola/Any/1_1_city_herbalist_talk1.5","A regular customer, indeed, I am. So have a look around!",,
"Sasinola/Any/1_1_city_herbalist_talk2.1","Have a look?",,
"Sasinola/Any/1_1_city_herbalist_talk2no1","See you.",,
"Sasinola/Pasgelo/1_1_city_herbalist_talk1.1",,,
"Pasgelo/Vraesier/1_1_city_herbalist_talk1.1","Hmph, a bandit hero. This human king has a bizarre preference.",,
"Pasgelo/Vraesier/1_1_city_herbalist_talk1.2","Tell me, what feats have you accomplished, hero?",,
"Pasgelo/Vraesier/1_1_city_herbalist_talk1.3","Nothing that I feel worthy of recounting.",,
"Pasgelo/Vraesier/1_1_city_herbalist_talk1.4","Hmph, a secretive type as well. No matter, we shall see soon.",,
"Pasgelo/Vraesier/1_1_city_herbalist_talk2.1","Leave me be. I need to focus.",,
"Pasgelo/Rodhinbar/1_1_city_herbalist_talk1.1","A lord serving another lord? Hmm.",,
"Pasgelo/Rodhinbar/1_1_city_herbalist_talk1.2","What is there to gain from such service? Why come personally?",,
"Pasgelo/Rodhinbar/1_1_city_herbalist_talk1.3","Same as you, noble elf. For unignorable rewards",,
"Pasgelo/Rodhinbar/1_1_city_herbalist_talk1.4","Fair, I suppose.",,
"Pasgelo/Rodhinbar/1_1_city_herbalist_talk2.1","We can talk more anon. I need to investigate this shop here.",,
"Pasgelo/Iri/1_1_city_herbalist_talk1.1","Why is there no Alkeranoisis Roots sold here?",,
"Pasgelo/Iri/1_1_city_herbalist_talk1.2","I thought this is the most outstanding herbalist in the kingdom.",,
"Pasgelo/Iri/1_1_city_herbalist_talk1.3","Alas, the cultivation of men will never reach that of the elven.",,
"Pasgelo/Iri/1_1_city_herbalist_talk1.4","I wouldn't be so certain of such a conclusion yet, noble friend.",,
"Pasgelo/Iri/1_1_city_herbalist_talk1.5","The pace of progression by these humans is astounding.",,
"Pasgelo/Iri/1_1_city_herbalist_talk1.6","Perhaps they will never reach the height we stand on.",,
"Pasgelo/Iri/1_1_city_herbalist_talk1.7","But I believe a new height none ever reach will belong to them.",,
"Pasgelo/Iri/1_1_city_herbalist_talk1.8","Is that your conclusion from travelling the land, then?",,
